x,y,action_density
9.595959595959595134e+00,9.090909090909089940e+00,4.285550348341662236e-02
9.696969696969697239e+00,9.090909090909089940e+00,2.958310485168536702e-02
9.797979797979797567e+00,9.090909090909089940e+00,2.032676679983897589e-02
9.898989898989899672e+00,9.090909090909089940e+00,1.393608193865327437e-02
1.000000000000000000e+01,9.090909090909089940e+00,9.559407340054577179e-03
0.000000000000000000e+00,9.191919191919192045e+00,7.257249584799364654e-03
1.010101010101010083e-01,9.191919191919192045e+00,1.048807082219558109e-02
2.020202020202020166e-01,9.191919191919192045e+00,1.517941091146682991e-02
3.030303030303030387e-01,9.191919191919192045e+00,2.194317894129005700e-02
4.040404040404040331e-01,9.191919191919192045e+00,3.160501532698768712e-02
5.050505050505050830e-01,9.191919191919192045e+00,4.525526106013492283e-02
6.060606060606060774e-01,9.191919191919192045e+00,6.430112507277994938e-02
7.070707070707070718e-01,9.191919191919192045e+00,9.051462591412620662e-02
8.080808080808080662e-01,9.191919191919192045e+00,1.260687376437124863e-01
9.090909090909090606e-01,9.191919191919192045e+00,1.735521333894163298e-01
1.010101010101010166e+00,9.191919191919192045e+00,2.359513936887380758e-01
1.111111111111111160e+00,9.191919191919192045e+00,3.165890200397300513e-01
1.212121212121212155e+00,9.191919191919192045e+00,4.190065851360943450e-01
1.313131313131313149e+00,9.191919191919192045e+00,5.467853131013284962e-01
1.414141414141414144e+00,9.191919191919192045e+00,7.033015854161981384e-01
1.515151515151515138e+00,9.191919191919192045e+00,8.914222729300357306e-01
1.616161616161616132e+00,9.191919191919192045e+00,1.113153951093248661e+00
1.717171717171717127e+00,9.191919191919192045e+00,1.369270050383350812e+00
1.818181818181818121e+00,9.191919191919192045e+00,1.658949479783060177e+00
1.919191919191919116e+00,9.191919191919192045e+00,1.979467590128580978e+00
2.020202020202020332e+00,9.191919191919192045e+00,2.325983801056882960e+00
2.121212121212121104e+00,9.191919191919192045e+00,2.691468328670308718e+00
2.222222222222222321e+00,9.191919191919192045e+00,3.066802330911392982e+00
2.323232323232323093e+00,9.191919191919192045e+00,3.441071421448986367e+00
2.424242424242424310e+00,9.191919191919192045e+00,3.802052934891032354e+00
2.525252525252525082e+00,9.191919191919192045e+00,4.136874657426888646e+00
2.626262626262626299e+00,9.191919191919192045e+00,4.432799913246498136e+00
2.727272727272727071e+00,9.191919191919192045e+00,4.678074295281440698e+00
2.828282828282828287e+00,9.191919191919192045e+00,4.862756202048891474e+00
2.929292929292929060e+00,9.191919191919192045e+00,4.979449222525588858e+00
3.030303030303030276e+00,9.191919191919192045e+00,5.025541220003172604e+00
3.131313131313131048e+00,9.191919191919192045e+00,5.026484256618060087e+00
3.232323232323232265e+00,9.191919191919192045e+00,4.992631164975223967e+00
3.333333333333333481e+00,9.191919191919192045e+00,4.926818726016793271e+00
3.434343434343434254e+00,9.191919191919192045e+00,4.833270239692514458e+00
3.535353535353535470e+00,9.191919191919192045e+00,4.717263607097312850e+00
3.636363636363636243e+00,9.191919191919192045e+00,4.584736001565584473e+00
3.737373737373737459e+00,9.191919191919192045e+00,4.441865887170452609e+00
3.838383838383838231e+00,9.191919191919192045e+00,4.294673150835731867e+00
3.939393939393939448e+00,9.191919191919192045e+00,4.148673257020780269e+00
4.040404040404040664e+00,9.191919191919192045e+00,4.008612634438612154e+00
4.141414141414140992e+00,9.191919191919192045e+00,3.878301449979771665e+00
4.242424242424242209e+00,9.191919191919192045e+00,3.760548179212358733e+00
4.343434343434343425e+00,9.191919191919192045e+00,3.657189495607411800e+00
4.444444444444444642e+00,9.191919191919192045e+00,3.569200176127445445e+00
4.545454545454544970e+00,9.191919191919192045e+00,3.496861679286339175e+00
4.646464646464646187e+00,9.191919191919192045e+00,3.439965001200278039e+00
4.747474747474747403e+00,9.191919191919192045e+00,3.398023122114739891e+00
4.848484848484848619e+00,9.191919191919192045e+00,3.370470286592250453e+00
4.949494949494949836e+00,9.191919191919192045e+00,3.356828851349049181e+00
5.050505050505050164e+00,9.191919191919192045e+00,3.356828851349049181e+00
5.151515151515151381e+00,9.191919191919192045e+00,3.370470286592250453e+00
5.252525252525252597e+00,9.191919191919192045e+00,3.398023122114739891e+00
5.353535353535353813e+00,9.191919191919192045e+00,3.439965001200278483e+00
5.454545454545454142e+00,9.191919191919192045e+00,3.496861679286337843e+00
5.555555555555555358e+00,9.191919191919192045e+00,3.569200176127445445e+00
5.656565656565656575e+00,9.191919191919192045e+00,3.657189495607411800e+00
5.757575757575757791e+00,9.191919191919192045e+00,3.760548179212358733e+00
5.858585858585858119e+00,9.191919191919192045e+00,3.878301449979772109e+00
5.959595959595959336e+00,9.191919191919192045e+00,4.008612634438612154e+00
6.060606060606060552e+00,9.191919191919192045e+00,4.148673257020780269e+00
6.161616161616161769e+00,9.191919191919192045e+00,4.294673150835731867e+00
6.262626262626262097e+00,9.191919191919192045e+00,4.441865887170451721e+00
6.363636363636363313e+00,9.191919191919192045e+00,4.584736001565584473e+00
6.464646464646464530e+00,9.191919191919192045e+00,4.717263607097313738e+00
6.565656565656565746e+00,9.191919191919192045e+00,4.833270239692514458e+00
6.666666666666666963e+00,9.191919191919192045e+00,4.926818726016793271e+00
6.767676767676767291e+00,9.191919191919192045e+00,4.992631164975223967e+00
6.868686868686868507e+00,9.191919191919192045e+00,5.026484256618060087e+00
6.969696969696969724e+00,9.191919191919192045e+00,5.025541220003171716e+00
7.070707070707070940e+00,9.191919191919192045e+00,4.979449222525588858e+00
7.171717171717171269e+00,9.191919191919192045e+00,4.862756202048891474e+00
7.272727272727272485e+00,9.191919191919192045e+00,4.678074295281444250e+00
7.373737373737373701e+00,9.191919191919192045e+00,4.432799913246498136e+00
7.474747474747474918e+00,9.191919191919192045e+00,4.136874657426887758e+00
7.575757575757575246e+00,9.191919191919192045e+00,3.802052934891035907e+00
7.676767676767676463e+00,9.191919191919192045e+00,3.441071421448989032e+00
7.777777777777777679e+00,9.191919191919192045e+00,3.066802330911393426e+00
7.878787878787878896e+00,9.191919191919192045e+00,2.691468328670308718e+00
7.979797979797979224e+00,9.191919191919192045e+00,2.325983801056885181e+00
8.080808080808081328e+00,9.191919191919192045e+00,1.979467590128578758e+00
8.181818181818181657e+00,9.191919191919192045e+00,1.658949479783061953e+00
8.282828282828281985e+00,9.191919191919192045e+00,1.369270050383353032e+00
8.383838383838384090e+00,9.191919191919192045e+00,1.113153951093247551e+00
8.484848484848484418e+00,9.191919191919192045e+00,8.914222729300366188e-01
8.585858585858586522e+00,9.191919191919192045e+00,7.033015854161970282e-01
8.686868686868686851e+00,9.191919191919192045e+00,5.467853131013284962e-01
8.787878787878787179e+00,9.191919191919192045e+00,4.190065851360948446e-01
8.888888888888889284e+00,9.191919191919192045e+00,3.165890200397297183e-01
8.989898989898989612e+00,9.191919191919192045e+00,2.359513936887384089e-01
9.090909090909089940e+00,9.191919191919192045e+00,1.735521333894167739e-01
9.191919191919192045e+00,9.191919191919192045e+00,1.260687376437124863e-01
9.292929292929292373e+00,9.191919191919192045e+00,9.051462591412642866e-02
9.393939393939394478e+00,9.191919191919192045e+00,6.430112507277971345e-02
9.494949494949494806e+00,9.191919191919192045e+00,4.525526106013492977e-02
9.595959595959595134e+00,9.191919191919192045e+00,3.160501532698778426e-02
9.696969696969697239e+00,9.191919191919192045e+00,2.194317894129000149e-02
9.797979797979797567e+00,9.191919191919192045e+00,1.517941091146686461e-02
9.898989898989899672e+00,9.191919191919192045e+00,1.048807082219556895e-02
1.000000000000000000e+01,9.191919191919192045e+00,7.257249584799364654e-03
0.000000000000000000e+00,9.292929292929292373e+00,5.482349993672759603e-03
1.010101010101010083e-01,9.292929292929292373e+00,7.846773229340246042e-03
2.020202020202020166e-01,9.292929292929292373e+00,1.125767988485854715e-02
3.030303030303030387e-01,9.292929292929292373e+00,1.614857123927611673e-02
4.040404040404040331e-01,9.292929292929292373e+00,2.310354682566275603e-02
5.050505050505050830e-01,9.292929292929292373e+00,3.289312558557630495e-02
6.060606060606060774e-01,9.292929292929292373e+00,4.651090285059182594e-02
7.070707070707070718e-01,9.292929292929292373e+00,6.520723363764265035e-02
8.080808080808080662e-01,9.292929292929292373e+00,9.051462591412640091e-02
9.090909090909090606e-01,9.292929292929292373e+00,1.242580978001273095e-01
1.010101010101010166e+00,9.292929292929292373e+00,1.685426811238357470e-01
1.111111111111111160e+00,9.292929292929292373e+00,2.257098839580755634e-01
1.212121212121212155e+00,9.292929292929292373e+00,2.982556204355674145e-01
1.313131313131313149e+00,9.292929292929292373e+00,3.887041953011259321e-01
1.414141414141414144e+00,9.292929292929292373e+00,4.994365826735727154e-01
1.515151515151515138e+00,9.292929292929292373e+00,6.324764365448571901e-01
1.616161616161616132e+00,9.292929292929292373e+00,7.892436985928682480e-01
1.717171717171717127e+00,9.292929292929292373e+00,9.702926853917269723e-01
1.818181818181818121e+00,9.292929292929292373e+00,1.175058196536077793e+00
1.919191919191919116e+00,9.292929292929292373e+00,1.401638330771902696e+00
2.020202020202020332e+00,9.292929292929292373e+00,1.646645125022434542e+00
2.121212121212121104e+00,9.292929292929292373e+00,1.905152808306050494e+00
2.222222222222222321e+00,9.292929292929292373e+00,2.170767764204332817e+00
2.323232323232323093e+00,9.292929292929292373e+00,2.435834212888478234e+00
2.424242424242424310e+00,9.292929292929292373e+00,2.691775889698274860e+00
2.525252525252525082e+00,9.292929292929292373e+00,2.929558086628735847e+00
2.626262626262626299e+00,9.292929292929292373e+00,3.140238403414524981e+00
2.727272727272727071e+00,9.292929292929292373e+00,3.315560796563396639e+00
2.828282828282828287e+00,9.292929292929292373e+00,3.448538301053896582e+00
2.929292929292929060e+00,9.292929292929292373e+00,3.533966907622248410e+00
3.030303030303030276e+00,9.292929292929292373e+00,3.569997104338071825e+00
3.131313131313131048e+00,9.292929292929292373e+00,3.574474743011210709e+00
3.232323232323232265e+00,9.292929292929292373e+00,3.554643237042749426e+00
3.333333333333333481e+00,9.292929292929292373e+00,3.512466544662945722e+00
3.434343434343434254e+00,9.292929292929292373e+00,3.450878372989136800e+00
3.535353535353535470e+00,9.292929292929292373e+00,3.373549492616513934e+00
3.636363636363636243e+00,9.292929292929292373e+00,3.284610639995563908e+00
3.737373737373737459e+00,9.292929292929292373e+00,3.188359613503250589e+00
3.838383838383838231e+00,9.292929292929292373e+00,3.088981171204812970e+00
3.939393939393939448e+00,9.292929292929292373e+00,2.990304925516380052e+00
4.040404040404040664e+00,9.292929292929292373e+00,2.895620320361820710e+00
4.141414141414140992e+00,9.292929292929292373e+00,2.807560014212487687e+00
4.242424242424242209e+00,9.292929292929292373e+00,2.728054745248490232e+00
4.343434343434343425e+00,9.292929292929292373e+00,2.658355110970523683e+00
4.444444444444444642e+00,9.292929292929292373e+00,2.599109499242518329e+00
4.545454545454544970e+00,9.292929292929292373e+00,2.550483166616692277e+00
4.646464646464646187e+00,9.292929292929292373e+00,2.512301318902715686e+00
4.747474747474747403e+00,9.292929292929292373e+00,2.484198844479781343e+00
4.848484848484848619e+00,9.292929292929292373e+00,2.465760708083087671e+00
4.949494949494949836e+00,9.292929292929292373e+00,2.456639465837484604e+00
5.050505050505050164e+00,9.292929292929292373e+00,2.456639465837484604e+00
5.151515151515151381e+00,9.292929292929292373e+00,2.465760708083087671e+00
5.252525252525252597e+00,9.292929292929292373e+00,2.484198844479781343e+00
5.353535353535353813e+00,9.292929292929292373e+00,2.512301318902715686e+00
5.454545454545454142e+00,9.292929292929292373e+00,2.550483166616691832e+00
5.555555555555555358e+00,9.292929292929292373e+00,2.599109499242517884e+00
5.656565656565656575e+00,9.292929292929292373e+00,2.658355110970523683e+00
5.757575757575757791e+00,9.292929292929292373e+00,2.728054745248490232e+00
5.858585858585858119e+00,9.292929292929292373e+00,2.807560014212487687e+00
5.959595959595959336e+00,9.292929292929292373e+00,2.895620320361820710e+00
6.060606060606060552e+00,9.292929292929292373e+00,2.990304925516380052e+00
6.161616161616161769e+00,9.292929292929292373e+00,3.088981171204812970e+00
6.262626262626262097e+00,9.292929292929292373e+00,3.188359613503250589e+00
6.363636363636363313e+00,9.292929292929292373e+00,3.284610639995564352e+00
6.464646464646464530e+00,9.292929292929292373e+00,3.373549492616513934e+00
6.565656565656565746e+00,9.292929292929292373e+00,3.450878372989136356e+00
6.666666666666666963e+00,9.292929292929292373e+00,3.512466544662947499e+00
6.767676767676767291e+00,9.292929292929292373e+00,3.554643237042749870e+00
6.868686868686868507e+00,9.292929292929292373e+00,3.574474743011210709e+00
6.969696969696969724e+00,9.292929292929292373e+00,3.569997104338071825e+00
7.070707070707070940e+00,9.292929292929292373e+00,3.533966907622248410e+00
7.171717171717171269e+00,9.292929292929292373e+00,3.448538301053896582e+00
7.272727272727272485e+00,9.292929292929292373e+00,3.315560796563400192e+00
7.373737373737373701e+00,9.292929292929292373e+00,3.140238403414524981e+00
7.474747474747474918e+00,9.292929292929292373e+00,2.929558086628735403e+00
7.575757575757575246e+00,9.292929292929292373e+00,2.691775889698275304e+00
7.676767676767676463e+00,9.292929292929292373e+00,2.435834212888478234e+00
7.777777777777777679e+00,9.292929292929292373e+00,2.170767764204332817e+00
7.878787878787878896e+00,9.292929292929292373e+00,1.905152808306050272e+00
7.979797979797979224e+00,9.292929292929292373e+00,1.646645125022435874e+00
8.080808080808081328e+00,9.292929292929292373e+00,1.401638330771902696e+00
8.181818181818181657e+00,9.292929292929292373e+00,1.175058196536078681e+00
8.282828282828281985e+00,9.292929292929292373e+00,9.702926853917287486e-01
8.383838383838384090e+00,9.292929292929292373e+00,7.892436985928674709e-01
8.484848484848484418e+00,9.292929292929292373e+00,6.324764365448576342e-01
8.585858585858586522e+00,9.292929292929292373e+00,4.994365826735721603e-01
8.686868686868686851e+00,9.292929292929292373e+00,3.887041953011259321e-01
8.787878787878787179e+00,9.292929292929292373e+00,2.982556204355679697e-01
8.888888888888889284e+00,9.292929292929292373e+00,2.257098839580755634e-01
8.989898989898989612e+00,9.292929292929292373e+00,1.685426811238358857e-01
9.090909090909089940e+00,9.292929292929292373e+00,1.242580978001275732e-01
9.191919191919192045e+00,9.292929292929292373e+00,9.051462591412642866e-02
9.292929292929292373e+00,9.292929292929292373e+00,6.520723363764285851e-02
9.393939393939394478e+00,9.292929292929292373e+00,4.651090285059171492e-02
9.494949494949494806e+00,9.292929292929292373e+00,3.289312558557630495e-02
9.595959595959595134e+00,9.292929292929292373e+00,2.310354682566282541e-02
9.696969696969697239e+00,9.292929292929292373e+00,1.614857123927609939e-02
9.797979797979797567e+00,9.292929292929292373e+00,1.125767988485855756e-02
9.898989898989899672e+00,9.292929292929292373e+00,7.846773229340228695e-03
1.000000000000000000e+01,9.292929292929292373e+00,5.482349993672759603e-03
0.000000000000000000e+00,9.393939393939394478e+00,4.127251044735668478e-03
1.010101010101010083e-01,9.393939393939394478e+00,5.845235368642837451e-03
2.020202020202020166e-01,9.393939393939394478e+00,8.304806773579382490e-03
3.030303030303030387e-01,9.393939393939394478e+00,1.180892750419549123e-02
4.040404040404040331e-01,9.393939393939394478e+00,1.676509957994995817e-02
5.050505050505050830e-01,9.393939393939394478e+00,2.371014982967682705e-02
6.060606060606060774e-01,9.393939393939394478e+00,3.333558781673099519e-02
7.070707070707070718e-01,9.393939393939394478e+00,4.651090285059165247e-02
8.080808080808080662e-01,9.393939393939394478e+00,6.430112507277971345e-02
9.090909090909090606e-01,9.393939393939394478e+00,8.797398772700505687e-02
1.010101010101010166e+00,9.393939393939394478e+00,1.189912873133402160e-01
1.111111111111111160e+00,9.393939393939394478e+00,1.589787827899827310e-01
1.212121212121212155e+00,9.393939393939394478e+00,2.096694555944621785e-01
1.313131313131313149e+00,9.393939393939394478e+00,2.728163887344431382e-01
1.414141414141414144e+00,9.393939393939394478e+00,3.500740463811177761e-01
1.515151515151515138e+00,9.393939393939394478e+00,4.428503267754074768e-01
1.616161616161616132e+00,9.393939393939394478e+00,5.521362025037960253e-01
1.717171717171717127e+00,9.393939393939394478e+00,6.783246101273257000e-01
1.818181818181818121e+00,9.393939393939394478e+00,8.210348525474813197e-01
1.919191919191919116e+00,9.393939393939394478e+00,9.789623332141008660e-01
2.020202020202020332e+00,9.393939393939394478e+00,1.149775119595642492e+00
2.121212121212121104e+00,9.393939393939394478e+00,1.330077920647245726e+00
2.222222222222222321e+00,9.393939393939394478e+00,1.515460127685458458e+00
2.323232323232323093e+00,9.393939393939394478e+00,1.700637603939856524e+00
2.424242424242424310e+00,9.393939393939394478e+00,1.879688421389213548e+00
2.525252525252525082e+00,9.393939393939394478e+00,2.046371753038793262e+00
2.626262626262626299e+00,9.393939393939394478e+00,2.194508062854515273e+00
2.727272727272727071e+00,9.393939393939394478e+00,2.318389231587846933e+00
2.828282828282828287e+00,9.393939393939394478e+00,2.413180892069919814e+00
2.929292929292929060e+00,9.393939393939394478e+00,2.475277249875682095e+00
3.030303030303030276e+00,9.393939393939394478e+00,2.503386626506566071e+00
3.131313131313131048e+00,9.393939393939394478e+00,2.509820173127546017e+00
3.232323232323232265e+00,9.393939393939394478e+00,2.499561224373691548e+00
3.333333333333333481e+00,9.393939393939394478e+00,2.473942670538177069e+00
3.434343434343434254e+00,9.393939393939394478e+00,2.434964275813691792e+00
3.535353535353535470e+00,9.393939393939394478e+00,2.385132193367138331e+00
3.636363636363636243e+00,9.393939393939394478e+00,2.327267884928691632e+00
3.737373737373737459e+00,9.393939393939394478e+00,2.264306203435505260e+00
3.838383838383838231e+00,9.393939393939394478e+00,2.199102395775374585e+00
3.939393939393939448e+00,9.393939393939394478e+00,2.134265422105205534e+00
4.040404040404040664e+00,9.393939393939394478e+00,2.072030764745482756e+00
4.141414141414140992e+00,9.393939393939394478e+00,2.014180534794687727e+00
4.242424242424242209e+00,9.393939393939394478e+00,1.962012985130114240e+00
4.343434343434343425e+00,9.393939393939394478e+00,1.916358256224011569e+00
4.444444444444444642e+00,9.393939393939394478e+00,1.877632900270384653e+00
4.545454545454544970e+00,9.393939393939394478e+00,1.845922798880312410e+00
4.646464646464646187e+00,9.393939393939394478e+00,1.821082610976212823e+00
4.747474747474747403e+00,9.393939393939394478e+00,1.802839747340957866e+00
4.848484848484848619e+00,9.393939393939394478e+00,1.790891807657015500e+00
4.949494949494949836e+00,9.393939393939394478e+00,1.784988112899784873e+00
5.050505050505050164e+00,9.393939393939394478e+00,1.784988112899784873e+00
5.151515151515151381e+00,9.393939393939394478e+00,1.790891807657015500e+00
5.252525252525252597e+00,9.393939393939394478e+00,1.802839747340957866e+00
5.353535353535353813e+00,9.393939393939394478e+00,1.821082610976212823e+00
5.454545454545454142e+00,9.393939393939394478e+00,1.845922798880312188e+00
5.555555555555555358e+00,9.393939393939394478e+00,1.877632900270384653e+00
5.656565656565656575e+00,9.393939393939394478e+00,1.916358256224011569e+00
5.757575757575757791e+00,9.393939393939394478e+00,1.962012985130114240e+00
5.858585858585858119e+00,9.393939393939394478e+00,2.014180534794686839e+00
5.959595959595959336e+00,9.393939393939394478e+00,2.072030764745482756e+00
6.060606060606060552e+00,9.393939393939394478e+00,2.134265422105205534e+00
6.161616161616161769e+00,9.393939393939394478e+00,2.199102395775374585e+00
6.262626262626262097e+00,9.393939393939394478e+00,2.264306203435504816e+00
6.363636363636363313e+00,9.393939393939394478e+00,2.327267884928691632e+00
6.464646464646464530e+00,9.393939393939394478e+00,2.385132193367138331e+00
6.565656565656565746e+00,9.393939393939394478e+00,2.434964275813691348e+00
6.666666666666666963e+00,9.393939393939394478e+00,2.473942670538177957e+00
6.767676767676767291e+00,9.393939393939394478e+00,2.499561224373691548e+00
6.868686868686868507e+00,9.393939393939394478e+00,2.509820173127546017e+00
6.969696969696969724e+00,9.393939393939394478e+00,2.503386626506566071e+00
7.070707070707070940e+00,9.393939393939394478e+00,2.475277249875682095e+00
7.171717171717171269e+00,9.393939393939394478e+00,2.413180892069919814e+00
7.272727272727272485e+00,9.393939393939394478e+00,2.318389231587849597e+00
7.373737373737373701e+00,9.393939393939394478e+00,2.194508062854515718e+00
7.474747474747474918e+00,9.393939393939394478e+00,2.046371753038793262e+00
7.575757575757575246e+00,9.393939393939394478e+00,1.879688421389214881e+00
7.676767676767676463e+00,9.393939393939394478e+00,1.700637603939856524e+00
7.777777777777777679e+00,9.393939393939394478e+00,1.515460127685458236e+00
7.878787878787878896e+00,9.393939393939394478e+00,1.330077920647245726e+00
7.979797979797979224e+00,9.393939393939394478e+00,1.149775119595643824e+00
8.080808080808081328e+00,9.393939393939394478e+00,9.789623332141001999e-01
8.181818181818181657e+00,9.393939393939394478e+00,8.210348525474818748e-01
8.282828282828281985e+00,9.393939393939394478e+00,6.783246101273274764e-01
8.383838383838384090e+00,9.393939393939394478e+00,5.521362025037956922e-01
8.484848484848484418e+00,9.393939393939394478e+00,4.428503267754079764e-01
8.585858585858586522e+00,9.393939393939394478e+00,3.500740463811171654e-01
8.686868686868686851e+00,9.393939393939394478e+00,2.728163887344431937e-01
8.787878787878787179e+00,9.393939393939394478e+00,2.096694555944627059e-01
8.888888888888889284e+00,9.393939393939394478e+00,1.589787827899823702e-01
8.989898989898989612e+00,9.393939393939394478e+00,1.189912873133402160e-01
9.090909090909089940e+00,9.393939393939394478e+00,8.797398772700529279e-02
9.191919191919192045e+00,9.393939393939394478e+00,6.430112507277971345e-02
9.292929292929292373e+00,9.393939393939394478e+00,4.651090285059171492e-02
9.393939393939394478e+00,9.393939393939394478e+00,3.333558781673091886e-02
9.494949494949494806e+00,9.393939393939394478e+00,2.371014982967682705e-02
9.595959595959595134e+00,9.393939393939394478e+00,1.676509957995003103e-02
9.696969696969697239e+00,9.393939393939394478e+00,1.180892750419546347e-02
9.797979797979797567e+00,9.393939393939394478e+00,8.304806773579401571e-03
9.898989898989899672e+00,9.393939393939394478e+00,5.845235368642827042e-03
1.000000000000000000e+01,9.393939393939394478e+00,4.127251044735668478e-03
0.000000000000000000e+00,9.494949494949494806e+00,3.101060473182620358e-03
1.010101010101010083e-01,9.494949494949494806e+00,4.342509095211122445e-03
2.020202020202020166e-01,9.494949494949494806e+00,6.104344500725228037e-03
3.030303030303030387e-01,9.494949494949494806e+00,8.595577268833743539e-03
4.040404040404040331e-01,9.494949494949494806e+00,1.209673054945195267e-02
5.050505050505050830e-01,9.494949494949494806e+00,1.697672508711120173e-02
6.060606060606060774e-01,9.494949494949494806e+00,2.371014982967687562e-02
7.070707070707070718e-01,9.494949494949494806e+00,3.289312558557625638e-02
8.080808080808080662e-01,9.494949494949494806e+00,4.525526106013492283e-02
9.090909090909090606e-01,9.494949494949494806e+00,6.166452876085764395e-02
1.010101010101010166e+00,9.494949494949494806e+00,8.312138472344832163e-02
1.111111111111111160e+00,9.494949494949494806e+00,1.107382822048321447e-01
1.212121212121212155e+00,9.494949494949494806e+00,1.457010562731111403e-01
1.313131313131313149e+00,9.494949494949494806e+00,1.892096330056371178e-01
1.414141414141414144e+00,9.494949494949494806e+00,2.423972327547641026e-01
1.515151515151515138e+00,9.494949494949494806e+00,3.062296790829850957e-01
1.616161616161616132e+00,9.494949494949494806e+00,3.813894450729320429e-01
1.717171717171717127e+00,9.494949494949494806e+00,4.681523654597056772e-01
1.818181818181818121e+00,9.494949494949494806e+00,5.662680722919452014e-01
1.919191919191919116e+00,9.494949494949494806e+00,6.748576302466742227e-01
2.020202020202020332e+00,9.494949494949494806e+00,7.923429897882717787e-01
2.121212121212121104e+00,9.494949494949494806e+00,9.164222568725957085e-01
2.222222222222222321e+00,9.494949494949494806e+00,1.044102103344839882e+00
2.323232323232323093e+00,9.494949494949494806e+00,1.171793908327989353e+00
2.424242424242424310e+00,9.494949494949494806e+00,1.295473771928589590e+00
2.525252525252525082e+00,9.494949494949494806e+00,1.410899071089111834e+00
2.626262626262626299e+00,9.494949494949494806e+00,1.513866704444003064e+00
2.727272727272727071e+00,9.494949494949494806e+00,1.600491711844221898e+00
2.828282828282828287e+00,9.494949494949494806e+00,1.667480627209954935e+00
2.929292929292929060e+00,9.494949494949494806e+00,1.712372565193059248e+00
3.030303030303030276e+00,9.494949494949494806e+00,1.734277177633638534e+00
3.131313131313131048e+00,9.494949494949494806e+00,1.741549850983360237e+00
3.232323232323232265e+00,9.494949494949494806e+00,1.737560869087749982e+00
3.333333333333333481e+00,9.494949494949494806e+00,1.723195755157337583e+00
3.434343434343434254e+00,9.494949494949494806e+00,1.699790789119067114e+00
3.535353535353535470e+00,9.494949494949494806e+00,1.669024119920658356e+00
3.636363636363636243e+00,9.494949494949494806e+00,1.632786150306564377e+00
3.737373737373737459e+00,9.494949494949494806e+00,1.593042625125243639e+00
3.838383838383838231e+00,9.494949494949494806e+00,1.551703850661009021e+00
3.939393939393939448e+00,9.494949494949494806e+00,1.510511864993616227e+00
4.040404040404040664e+00,9.494949494949494806e+00,1.470954505432292336e+00
4.141414141414140992e+00,9.494949494949494806e+00,1.434211669321081573e+00
4.242424242424242209e+00,9.494949494949494806e+00,1.401135187595240694e+00
4.343434343434343425e+00,9.494949494949494806e+00,1.372260137671224012e+00
4.444444444444444642e+00,9.494949494949494806e+00,1.347842510761749102e+00
4.545454545454544970e+00,9.494949494949494806e+00,1.327916156134350212e+00
4.646464646464646187e+00,9.494949494949494806e+00,1.312360919823048810e+00
4.747474747474747403e+00,9.494949494949494806e+00,1.300973800930034452e+00
4.848484848484848619e+00,9.494949494949494806e+00,1.293535588870838637e+00
4.949494949494949836e+00,9.494949494949494806e+00,1.289866600810548825e+00
5.050505050505050164e+00,9.494949494949494806e+00,1.289866600810548825e+00
5.151515151515151381e+00,9.494949494949494806e+00,1.293535588870838637e+00
5.252525252525252597e+00,9.494949494949494806e+00,1.300973800930034452e+00
5.353535353535353813e+00,9.494949494949494806e+00,1.312360919823048810e+00
5.454545454545454142e+00,9.494949494949494806e+00,1.327916156134349990e+00
5.555555555555555358e+00,9.494949494949494806e+00,1.347842510761749102e+00
5.656565656565656575e+00,9.494949494949494806e+00,1.372260137671224234e+00
5.757575757575757791e+00,9.494949494949494806e+00,1.401135187595240694e+00
5.858585858585858119e+00,9.494949494949494806e+00,1.434211669321081128e+00
5.959595959595959336e+00,9.494949494949494806e+00,1.470954505432292114e+00
6.060606060606060552e+00,9.494949494949494806e+00,1.510511864993616005e+00
6.161616161616161769e+00,9.494949494949494806e+00,1.551703850661009243e+00
6.262626262626262097e+00,9.494949494949494806e+00,1.593042625125242973e+00
6.363636363636363313e+00,9.494949494949494806e+00,1.632786150306564377e+00
6.464646464646464530e+00,9.494949494949494806e+00,1.669024119920658356e+00
6.565656565656565746e+00,9.494949494949494806e+00,1.699790789119067336e+00
6.666666666666666963e+00,9.494949494949494806e+00,1.723195755157338027e+00
6.767676767676767291e+00,9.494949494949494806e+00,1.737560869087749982e+00
6.868686868686868507e+00,9.494949494949494806e+00,1.741549850983360237e+00
6.969696969696969724e+00,9.494949494949494806e+00,1.734277177633638090e+00
7.070707070707070940e+00,9.494949494949494806e+00,1.712372565193059248e+00
7.171717171717171269e+00,9.494949494949494806e+00,1.667480627209955157e+00
7.272727272727272485e+00,9.494949494949494806e+00,1.600491711844223008e+00
7.373737373737373701e+00,9.494949494949494806e+00,1.513866704444003064e+00
7.474747474747474918e+00,9.494949494949494806e+00,1.410899071089111834e+00
7.575757575757575246e+00,9.494949494949494806e+00,1.295473771928590478e+00
7.676767676767676463e+00,9.494949494949494806e+00,1.171793908327989797e+00
7.777777777777777679e+00,9.494949494949494806e+00,1.044102103344839882e+00
7.878787878787878896e+00,9.494949494949494806e+00,9.164222568725958196e-01
7.979797979797979224e+00,9.494949494949494806e+00,7.923429897882723338e-01
8.080808080808081328e+00,9.494949494949494806e+00,6.748576302466737786e-01
8.181818181818181657e+00,9.494949494949494806e+00,5.662680722919456455e-01
8.282828282828281985e+00,9.494949494949494806e+00,4.681523654597065098e-01
